CEP Inicial;CEP Final;UF;IBGE do Município;Nome do Município (Base IBGE);Base;Risco;Prazo;Tipo de Atendimento;Localidade Comercial;Geografia Comercial
35931179;35931205;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931208;35931215;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931217;35931221;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931224;35931231;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931254;35931266;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931268;35931273;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931282;35931282;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931290;35931290;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931294;35931294;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931298;35931298;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931302;35931302;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931308;35931308;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931312;35931312;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931320;35931353;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931355;35931355;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931358;35931358;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931362;35931384;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931395;35931414;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931432;35931432;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931435;35931435;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931439;35931442;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931458;35931464;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931470;35931530;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931536;35931536;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35931630;35931672;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35932014;35932024;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35932057;35932057;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
35932080;35932080;MG;3136207;JOAO MONLEVADE;IPN;Padrão;7;Atendido;Interior;MGI
36010000;36010911;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36013000;36013902;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36015000;36016906;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36020000;36021270;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36021300;36033680;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36035000;36037855;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36038000;36045580;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36046000;36051520;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36051530;36085778;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36087000;36088400;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36088420;36090716;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36090720;36091256;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36092000;36094018;MG;3136702;JUIZ DE FORA;JFO;Padrão;4;Atendido;Interior;MGI
36108000;36108000;MG;3125002;EWBANK DA CAMARA;JFO;Padrão;6;Atendido;Interior;MGI
36120000;36120000;MG;3140803;MATIAS BARBOSA;JFO;Padrão;6;Atendido;Interior;MGI
36140000;36140000;MG;3138609;LIMA DUARTE;JFO;Padrão;6;Atendido;Interior;MGI
36152000;36152000;MG;3127388;GOIANA;JFO;Padrão;6;Atendido;Interior;MGI
36155000;36155000;MG;3119609;CORONEL PACHECO;JFO;Padrão;6;Atendido;Interior;MGI
36170000;36170000;MG;3151305;PIRAUBA;VIP;Padrão;10;Atendido;Interior;MGB
36180000;36180000;MG;3155801;RIO POMBA;JFO;Padrão;5;Atendido;Interior;MGI
36200001;36200901;MG;3105608;BARBACENA;JFO;Padrão;5;Atendido;Interior;MGI
36201000;36201900;MG;3105608;BARBACENA;JFO;Padrão;5;Atendido;Interior;MGI
36202000;36204900;MG;3105608;BARBACENA;JFO;Padrão;5;Atendido;Interior;MGI
36205000;36205780;MG;3105608;BARBACENA;JFO;Padrão;5;Atendido;Interior;MGI
36205900;36205900;MG;3105608;BARBACENA;JFO;Padrão;5;Atendido;Interior;MGI
36212000;36212000;MG;3105905;BARROSO;VIP;Padrão;5;Atendido;Interior;MGI
36213000;36213000;MG;3123007;DORES DE CAMPOS;VIP;Padrão;9;Atendido;Interior;MGB
36220000;36220000;MG;3102902;ANTONIO CARLOS;JFO;Padrão;8;Atendido;Interior;MGI
36240000;36240000;MG;3160702;SANTOS DUMONT;JFO;Padrão;5;Atendido;Interior;MGI
36270000;36270000;MG;3154408;RESSAQUINHA;JFO;Padrão;5;Atendido;Interior;MGI
36272000;36272000;MG;3101631;ALFREDO VASCONCELOS;JFO;Padrão;6;Atendido;Interior;MGI
36280000;36280000;MG;3113206;CARANDAI;JFO;Padrão;5;Atendido;Interior;MGI
36300001;36300456;MG;3162500;SAO JOAO DEL REI;VIP;Padrão;6;Atendido;Interior;MGI
36301000;36302605;MG;3162500;SAO JOAO DEL REI;VIP;Padrão;6;Atendido;Interior;MGI
36302607;36305387;MG;3162500;SAO JOAO DEL REI;VIP;Padrão;6;Atendido;Interior;MGI
36307000;36307906;MG;3162500;SAO JOAO DEL REI;VIP;Padrão;6;Atendido;Interior;MGI
36309000;36309663;MG;3162500;SAO JOAO DEL REI;VIP;Padrão;6;Atendido;Interior;MGI
36325000;36325000;MG;3168804;TIRADENTES;VIP;Padrão;9;Atendido;Interior;MGB
36340000;36340000;MG;3154200;RESENDE COSTA;VIP;Padrão;11;Atendido;Interior;MGB
36345000;36345000;MG;3137403;LAGOA DOURADA;VIP;Padrão;9;Atendido;Interior;MGB
36400000;36400398;MG;3118304;CONSELHEIRO LAFAIETE;VIP;Padrão;8;Atendido;Interior;MGI
36401000;36408498;MG;3118304;CONSELHEIRO LAFAIETE;VIP;Padrão;8;Atendido;Interior;MGI
36409000;36409200;MG;3118304;CONSELHEIRO LAFAIETE;VIP;Padrão;8;Atendido;Interior;MGI
36409600;36409800;MG;3118304;CONSELHEIRO LAFAIETE;VIP;Padrão;8;Atendido;Interior;MGI
36410001;36410562;MG;3118007;CONGONHAS;VIP;Padrão;6;Atendido;Interior;MGI
36412000;36412572;MG;3118007;CONGONHAS;VIP;Padrão;6;Atendido;Interior;MGI
36414000;36415000;MG;3118007;CONGONHAS;VIP;Padrão;6;Atendido;Interior;MGI
36416000;36416354;MG;3118007;CONGONHAS;VIP;Padrão;6;Atendido;Interior;MGI
36417001;36417327;MG;3118007;CONGONHAS;VIP;Padrão;6;Atendido;Interior;MGI
36420000;36420000;MG;3145901;OURO BRANCO;VIP;Padrão;6;Atendido;Interior;MGI
36480000;36480000;MG;3150802;PIRANGA;VIP;Padrão;6;Atendido;Interior;MGI
36500000;36500381;MG;3169901;UBA;VIP;Padrão;7;Atendido;Interior;MGI
36501000;36507383;MG;3169901;UBA;VIP;Padrão;7;Atendido;Interior;MGI
36512000;36512000;MG;3169000;TOCANTINS;VIP;Padrão;7;Atendido;Interior;MGI
36520000;36520000;MG;3172004;VISCONDE DO RIO BRANCO;VIP;Padrão;6;Atendido;Interior;MGI
36555000;36555000;MG;3124005;ERVALIA;VIP;Padrão;9;Atendido;Interior;MGB
36570000;36570900;MG;3171303;VICOSA;VIP;Padrão;6;Atendido;Interior;MGI
36572001;36572448;MG;3171303;VICOSA;VIP;Padrão;6;Atendido;Interior;MGI
36574001;36574474;MG;3171303;VICOSA;VIP;Padrão;6;Atendido;Interior;MGI
36576001;36576440;MG;3171303;VICOSA;VIP;Padrão;6;Atendido;Interior;MGI
36579000;36579500;MG;3171303;VICOSA;VIP;Padrão;6;Atendido;Interior;MGI
36580000;36580000;MG;3168507;TEIXEIRAS;VIP;Padrão;6;Atendido;Interior;MGI
36600000;36600000;MG;3106903;BICAS;JFO;Padrão;5;Atendido;Interior;MGI
36640000;36640000;MG;3139805;MAR DE ESPANHA;JFO;Padrão;7;Atendido;Interior;MGI
36660000;36660000;MG;3101508;ALEM PARAIBA;TES;Padrão;8;Atendido;Interior;MGI
36680000;36680000;MG;3162906;SAO JOAO NEPOMUCENO;JFO;Padrão;5;Atendido;Interior;MGI
36700000;36700618;MG;3138401;LEOPOLDINA;IPN;Padrão;8;Atendido;Interior;MGI
36702000;36707356;MG;3138401;LEOPOLDINA;IPN;Padrão;8;Atendido;Interior;MGI
36707970;36708000;MG;3138401;LEOPOLDINA;IPN;Padrão;8;Atendido;Interior;MGI
36708200;36708800;MG;3138401;LEOPOLDINA;IPN;Padrão;8;Atendido;Interior;MGI
36740000;36740000;MG;3154101;RECREIO;IPN;Padrão;12;Atendido;Interior;MGB
36753000;36753000;MG;3146701;PALMA;IPN;Padrão;10;Atendido;Interior;MGB
36760000;36760000;MG;3138005;LARANJAL;IPN;Padrão;14;Atendido;Interior;MGB
36770001;36770902;MG;3115300;CATAGUASES;IPN;Padrão;8;Atendido;Interior;MGI
36771000;36773086;MG;3115300;CATAGUASES;IPN;Padrão;8;Atendido;Interior;MGI
36773088;36774900;MG;3115300;CATAGUASES;IPN;Padrão;8;Atendido;Interior;MGI
36780000;36780000;MG;3104601;ASTOLFO DUTRA;VIP;Padrão;5;Atendido;Interior;MGI
36800000;36800000;MG;3113305;CARANGOLA;IPN;Padrão;8;Atendido;Interior;MGI
36815000;36815000;MG;3125952;FERVEDOURO;IPN;Padrão;10;Atendido;Interior;MGB
36830000;36830000;MG;3124203;ESPERA FELIZ;IPN;Padrão;7;Atendido;Interior;MGI
36832000;36832000;MG;3110103;CAIANA;IPN;Padrão;10;Atendido;Interior;MGB
36834000;36834000;MG;3112109;CAPARAO;IPN;Padrão;10;Atendido;Interior;MGB
36840000;36840000;MG;3125309;FARIA LEMOS;IPN;Padrão;10;Atendido;Interior;MGB
36846000;36846000;MG;3169208;TOMBOS;IPN;Padrão;10;Atendido;Interior;MGB
36850000;36850000;MG;3103108;ANTONIO PRADO DE MINAS;IPN;Padrão;10;Atendido;Interior;MGB
36855000;36855000;MG;3124906;EUGENOPOLIS;IPN;Padrão;10;Atendido;Interior;MGB
36860000;36860000;MG;3148202;PATROCINIO DO MURIAE;IPN;Padrão;10;Atendido;Interior;MGB
36880000;36880279;MG;3143906;MURIAE;IPN;Padrão;7;Atendido;Interior;MGI
36881000;36884255;MG;3143906;MURIAE;IPN;Padrão;7;Atendido;Interior;MGI
36886001;36886178;MG;3143906;MURIAE;IPN;Padrão;7;Atendido;Interior;MGI
36887000;36888268;MG;3143906;MURIAE;IPN;Padrão;7;Atendido;Interior;MGI
36889001;36889550;MG;3143906;MURIAE;IPN;Padrão;7;Atendido;Interior;MGI
36893000;36893000;MG;3142106;MIRADOURO;IPN;Padrão;10;Atendido;Interior;MGB
36900000;36900422;MG;3139409;MANHUACU;IPN;Padrão;8;Atendido;Interior;MGI
36902000;36904464;MG;3139409;MANHUACU;IPN;Padrão;8;Atendido;Interior;MGI
36906001;36906492;MG;3139409;MANHUACU;IPN;Padrão;8;Atendido;Interior;MGI
36920000;36920000;MG;3154150;REDUTO;IPN;Padrão;10;Atendido;Interior;MGB
36970000;36970000;MG;3139508;MANHUMIRIM;IPN;Padrão;10;Atendido;Interior;MGB
36972000;36972000;MG;3140530;MARTINS SOARES;IPN;Padrão;10;Atendido;Interior;MGB
36976000;36976000;MG;3153509;ALTO JEQUITIBA;IPN;Padrão;10;Atendido;Interior;MGB
36979000;36979000;MG;3102050;ALTO CAPARAO;IPN;Padrão;10;Atendido;Interior;MGB
37002000;37002900;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37004000;37004722;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37005102;37005102;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37005150;37007050;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37007076;37010790;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37011000;37030830;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37031069;37031069;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37031080;37031080;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37031100;37031326;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37031400;37031468;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37033001;37037200;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37044000;37044521;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37044530;37044850;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37045100;37045176;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37045252;37048191;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37048193;37060400;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37060432;37062900;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37063005;37072030;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37074300;37074309;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37076021;37077112;MG;3170701;VARGINHA;QID;Padrão;6;Atendido;Interior;MGI
37110000;37110000;MG;3123601;ELOI MENDES;QID;Padrão;5;Atendido;Interior;MGI
37115000;37115000;MG;3143005;MONTE BELO;POC;Padrão;7;Atendido;Interior;MGI
37120000;37120000;MG;3147204;PARAGUACU;POC;Padrão;6;Atendido;Interior;MGI
37130000;37130896;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37131002;37131464;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37131500;37132158;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37132180;37132434;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37133500;37133766;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37135032;37135308;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37135351;37135414;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37135515;37135515;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37135520;37135520;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37136001;37136414;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37137020;37137044;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37137055;37137134;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37137150;37137714;MG;3101607;ALFENAS;POC;Padrão;6;Atendido;Interior;MGI
37140000;37140000;MG;3104304;AREADO;POC;Padrão;6;Atendido;Interior;MGI
37142000;37142000;MG;3122405;DIVISA NOVA;POC;Padrão;18;Atendido;Interior;MGB
37143000;37143000;MG;3166907;SERRANIA;POC;Padrão;11;Atendido;Interior;MGB
37145000;37145000;MG;3102001;ALTEROSA;POC;Padrão;6;Atendido;Interior;MGI
37148000;37148000;MG;3117108;CONCEICAO DA APARECIDA;POC;Padrão;6;Atendido;Interior;MGI
37150000;37150000;MG;3114402;CARMO DO RIO CLARO;POC;Padrão;7;Atendido;Interior;MGI
37160000;37160000;MG;3111606;CAMPOS GERAIS;POC;Padrão;6;Atendido;Interior;MGI
37165000;37165000;MG;3111309;CAMPO DO MEIO;POC;Padrão;6;Atendido;Interior;MGI
37170000;37170000;MG;3107109;BOA ESPERANCA;POC;Padrão;7;Atendido;Interior;MGI
37190000;37190000;MG;3169406;TRES PONTAS;POC;Padrão;6;Atendido;Interior;MGI
37195000;37195000;MG;3158300;SANTANA DA VARGEM;POC;Padrão;5;Atendido;Interior;MGI
37200000;37200900;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37201100;37205044;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205048;37205066;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205070;37205073;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205075;37205092;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205095;37205095;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205098;37205102;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37205110;37205880;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37206001;37207866;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37208030;37209394;MG;3138203;LAVRAS;POC;Padrão;6;Atendido;Interior;MGI
37235000;37235000;MG;3118700;COQUEIRAL;POC;Padrão;5;Atendido;Interior;MGI
37250000;37250000;MG;3144607;NEPOMUCENO;POC;Padrão;7;Atendido;Interior;MGI
37260000;37260000;MG;3149903;PERDOES;POC;Padrão;6;Atendido;Interior;MGI
37270000;37270000;MG;3111200;CAMPO BELO;DIX;Padrão;7;Atendido;Interior;MGI
37273000;37273000;MG;3100807;AGUANIL;POC;Padrão;6;Atendido;Interior;MGI
37280000;37280000;MG;3112000;CANDEIAS;DIX;Padrão;6;Atendido;Interior;MGI
37400000;37400000;MG;3110905;CAMPANHA;ITB;Padrão;7;Atendido;Interior;MGI
37410000;37410900;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37411040;37413818;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37414050;37417792;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37418010;37418532;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37418760;37418770;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37418879;37418879;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37418883;37418883;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37419000;37419000;MG;3169307;TRES CORACOES;QID;Padrão;5;Atendido;Interior;MGI
37420000;37420000;MG;3110707;CAMBUQUIRA;ITB;Padrão;7;Atendido;Interior;MGI
37430000;37430000;MG;3117702;CONCEICAO DO RIO VERDE;ITB;Padrão;7;Atendido;Interior;MGI
37440000;37440000;MG;3115508;CAXAMBU;ITB;Padrão;7;Atendido;Interior;MGI
37443000;37443000;MG;3104908;BAEPENDI;ITB;Padrão;5;Atendido;Interior;MGI
37460000;37460000;MG;3147600;PASSA QUATRO;CRZ;Padrão;4;Atendido;Interior;MGI
37464000;37464000;MG;3133105;ITANHANDU;CRZ;Padrão;4;Atendido;Interior;MGI
37466000;37466000;MG;3133006;ITAMONTE;ITB;Padrão;5;Atendido;Interior;MGI
37468000;37468000;MG;3152600;POUSO ALTO;ITB;Padrão;7;Atendido;Interior;MGI
37470000;37470000;MG;3163706;SAO LOURENCO;ITB;Padrão;7;Atendido;Interior;MGI
37472000;37472000;MG;3114105;CARMO DE MINAS;ITB;Padrão;6;Atendido;Interior;MGI
37476000;37476000;MG;3120508;CRISTINA;ITB;Padrão;5;Atendido;Interior;MGI
37480000;37480000;MG;3137809;LAMBARI;ITB;Padrão;7;Atendido;Interior;MGI
37490000;37490000;MG;3162005;SAO GONCALO DO SAPUCAI;QID;Padrão;7;Atendido;Interior;MGI
37500001;37500034;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37500036;37500246;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37500248;37500396;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37500402;37500903;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37501000;37501901;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37502000;37502270;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37502276;37502710;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37503000;37503300;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37503306;37503470;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37503486;37504098;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37504100;37506155;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37506900;37506900;MG;3132404;ITAJUBA;ITB;Padrão;4;Atendido;Interior;MGI
37517000;37517000;MG;3139904;MARIA DA FE;ITB;Padrão;5;Atendido;Interior;MGI
37530000;37530000;MG;3108909;BRAZOPOLIS;ITB;Padrão;6;Atendido;Interior;MGI
37540000;37540000;MG;3159605;SANTA RITA DO SAPUCAI;QID;Padrão;7;Atendido;Interior;MGI
37545000;37545000;MG;3109709;CACHOEIRA DE MINAS;QID;Padrão;6;Atendido;Interior;MGI
37548000;37548000;MG;3117801;CONCEICAO DOS OUROS;QID;Padrão;6;Atendido;Interior;MGI
37550000;37550734;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37551001;37555765;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37556000;37556150;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37556330;37556683;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37556710;37556731;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37556830;37557705;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37558002;37558632;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37558650;37558850;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37559470;37559718;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37560010;37561196;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37561350;37561365;MG;3152501;POUSO ALEGRE;QID;Padrão;5;Atendido;Interior;MGI
37564000;37564000;MG;3108305;BORDA DA MATA;QID;Padrão;7;Atendido;Interior;MGI
37570000;37570000;MG;3146008;OURO FINO;QID;Padrão;6;Atendido;Interior;MGI
37580000;37580000;MG;3143401;MONTE SIAO;BGA;Padrão;5;Atendido;Interior;MGI
37584000;37584000;MG;3117900;CONGONHAL;QID;Padrão;6;Atendido;Interior;MGI
37586000;37586000;MG;3165800;SENADOR JOSE BENTO;QID;Padrão;6;Atendido;Interior;MGI
37588000;37588000;MG;3131505;IPUIUNA;QID;Padrão;6;Atendido;Interior;MGI
37589000;37589000;MG;3167400;SILVIANOPOLIS;QID;Padrão;6;Atendido;Interior;MGI
37590000;37590000;MG;3134905;JACUTINGA;QID;Padrão;6;Atendido;Interior;MGI
37600000;37600000;MG;3110608;CAMBUI;QID;Padrão;8;Atendido;Interior;MGI
37640000;37640901;MG;3125101;EXTREMA;BGA;Padrão;4;Atendido;Interior;MGI
37640903;37640903;MG;3125101;EXTREMA;BGA;Padrão;4;Atendido;Interior;MGI
37640920;37640930;MG;3125101;EXTREMA;BGA;Padrão;4;Atendido;Interior;MGI
37650000;37650000;MG;3110509;CAMANDUCAIA;BGA;Padrão;5;Atendido;Interior;MGI
37655000;37655900;MG;3133600;ITAPEVA;BGA;Padrão;5;Atendido;Interior;MGI
37700390;37701897;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37702000;37706616;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37708000;37713550;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37713570;37718260;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37718267;37719010;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37719900;37719900;MG;3151800;POCOS DE CALDAS;POC;Padrão;4;Atendido;Interior;MGI
37720000;37720000;MG;3108404;BOTELHOS;POC;Padrão;6;Atendido;Interior;MGI
37730000;37730000;MG;3111002;CAMPESTRE;POC;Padrão;6;Atendido;Interior;MGI
37740000;37740000;MG;3105301;BANDEIRA DO SUL;POC;Padrão;7;Atendido;Interior;MGI
37750000;37750000;MG;3139003;MACHADO;POC;Padrão;6;Atendido;Interior;MGI
37757000;37757000;MG;3151701;POCO FUNDO;POC;Padrão;7;Atendido;Interior;MGI
37780000;37780000;MG;3110301;CALDAS;POC;Padrão;6;Atendido;Interior;MGI
37795000;37795000;MG;3102605;ANDRADAS;POC;Padrão;6;Atendido;Interior;MGI
37800000;37800000;MG;3128709;GUAXUPE;POC;Padrão;7;Atendido;Interior;MGI
37805000;37805000;MG;3136900;JURUAIA;POC;Padrão;8;Atendido;Interior;MGI
37810000;37810000;MG;3128303;GUARANESIA;POC;Padrão;8;Atendido;Interior;MGI
37860000;37860000;MG;3145109;NOVA RESENDE;POC;Padrão;8;Atendido;Interior;MGI
37880000;37880000;MG;3109501;CABO VERDE;POC;Padrão;6;Atendido;Interior;MGI
37890000;37890000;MG;3144102;MUZAMBINHO;POC;Padrão;8;Atendido;Interior;MGI
37900001;37900903;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37901000;37903530;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37903559;37903559;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37903561;37903561;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37903563;37903563;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37903570;37903825;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37904000;37904688;MG;3147907;PASSOS;POC;Padrão;7;Atendido;Interior;MGI
37925000;37925000;MG;3151503;PIUMHI;POC;Padrão;7;Atendido;Interior;MGI
37930000;37930000;MG;3112802;CAPITOLIO;POC;Padrão;6;Atendido;Interior;MGI
37940000;37940000;MG;3101904;ALPINOPOLIS;POC;Padrão;8;Atendido;Interior;MGI
37945000;37945000;MG;3162948;SAO JOSE DA BARRA;POC;Padrão;6;Atendido;Interior;MGI
37950000;37950000;MG;3164704;SAO SEBASTIAO DO PARAISO;POC;Padrão;6;Atendido;Interior;MGI
37958000;37959000;MG;3143203;MONTE SANTO DE MINAS;POC;Padrão;8;Atendido;Interior;MGI
37968000;37968000;MG;3143203;MONTE SANTO DE MINAS;POC;Padrão;8;Atendido;Interior;MGI
